First Resource;Second Resource;Resource type;Time difference between them;Second Time difference between them;Median between them;Percentile 5 between them;Percentile 95 between them
21-https://abs.twimg.com/responsive-web/client-web/bundle.Conversation.3f314b95.js;107-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Ocf~bundle.SettingsProfile~bundle.UserLists.c5b4e325.js;script;43.0;15.0;29.0;15.0;43.0
21-https://abs.twimg.com/responsive-web/client-web/bundle.Conversation.3f314b95.js;108-https://abs.twimg.com/responsive-web/client-web/shared~bundle.RichTextCompose~bundle.DMRichTextCompose~ondemand.RichText.18f02845.js;fetch;11.0;17.0;14.0;11.0;17.0
21-https://abs.twimg.com/responsive-web/client-web/bundle.Conversation.3f314b95.js;109-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Settings~bundle.SettingsTransparency.35d6b065.js;fetch;4.0;9.0;6.5;4.0;9.0
21-https://abs.twimg.com/responsive-web/client-web/bundle.Conversation.3f314b95.js;110-https://abs.twimg.com/responsive-web/client-web/shared~bundle.Settings~ondemand.SettingsInternals~bundle.SettingsTransparency~bundle.SettingsRevamp~ondemand..53d9f0b5.js;fetch;2.0;6.0;4.0;2.0;6.0
21-https://abs.twimg.com/responsive-web/client-web/bundle.Conversation.3f314b95.js;111-https://abs.twimg.com/responsive-web/client-web/shared~bundle.TopicPeek~ondemand.EmojiPicker.9e4d43f5.js;fetch;1.0;4.0;2.5;1.0;4.0
21-https://abs.twimg.com/responsive-web/client-web/bundle.Conversation.3f314b95.js;112-https://abs.twimg.com/responsive-web/client-web/shared~loader.DMDrawer~bundle.Compose~bundle.RichTextCompose~bundle.DirectMessages~bundle.DMRichTextCompose~b.d89d1b25.js;script;43.0;13.0;28.0;13.0;43.0
21-https://abs.twimg.com/responsive-web/client-web/bundle.Conversation.3f314b95.js;113-https://abs.twimg.com/responsive-web/client-web/shared~loader.DMDrawer~bundle.DirectMessages~bundle.DMRichTextCompose.0fdb94f5.js;fetch;6.0;1.0;3.5;1.0;6.0
21-https://abs.twimg.com/responsive-web/client-web/bundle.Conversation.3f314b95.js;114-https://abs.twimg.com/responsive-web/client-web/shared~ondemand.EmojiPickerData~ondemand.EmojiPicker.3e673d75.js;script;42.0;10.0;26.0;10.0;42.0
21-https://abs.twimg.com/responsive-web/client-web/bundle.Conversation.3f314b95.js;115-https://abs.twimg.com/responsive-web/client-web/shared~ondemand.InlinePlayer~loader.AudioOnlyVideoPlayer.d09f00a5.js;fetch;3.0;99.0;51.0;3.0;99.0
21-https://abs.twimg.com/responsive-web/client-web/bundle.Conversation.3f314b95.js;116-https://abs.twimg.com/responsive-web/client-web/shared~ondemand.SettingsInternals~ondemand.SettingsRevamp.ebe779d5.js;fetch;3.0;2.0;2.5;2.0;3.0
21-https://abs.twimg.com/responsive-web/client-web/bundle.Conversation.3f314b95.js;117-https://api.twitter.com/1.1/onboarding/begin_verification.json;xhr;313.0;234.0;273.5;234.0;313.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;23-https://abs.twimg.com/responsive-web/client-web/bundle.DMRichTextCompose.1ecb3185.js;fetch;21.0;13.0;17.0;13.0;21.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;24-https://abs.twimg.com/responsive-web/client-web/bundle.DirectMessages.7929f015.js;fetch;5.0;3.0;4.0;3.0;5.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;25-https://abs.twimg.com/responsive-web/client-web/bundle.Display.81a6a0f5.js;fetch;6.0;9.0;7.5;6.0;9.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;26-https://abs.twimg.com/responsive-web/client-web/bundle.Download.528e10b5.js;fetch;20.0;4.0;12.0;4.0;20.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;27-https://abs.twimg.com/responsive-web/client-web/bundle.Explore.160c2605.js;fetch;16.0;3.0;9.5;3.0;16.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;28-https://abs.twimg.com/responsive-web/client-web/bundle.ExploreTopics.08332ba5.js;fetch;19.0;15.0;17.0;15.0;19.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;29-https://abs.twimg.com/responsive-web/client-web/bundle.FollowerRequests.93dcf555.js;fetch;4.0;15.0;9.5;4.0;15.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;30-https://abs.twimg.com/responsive-web/client-web/bundle.GenericTimeline.8898c485.js;fetch;6.0;17.0;11.5;6.0;17.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;31-https://abs.twimg.com/responsive-web/client-web/bundle.GifSearch.860d5a25.js;fetch;4.0;15.0;9.5;4.0;15.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;32-https://abs.twimg.com/responsive-web/client-web/bundle.HomeTimeline.47591f45.js;fetch;6.0;5.0;5.5;5.0;6.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;33-https://abs.twimg.com/responsive-web/client-web/bundle.KeyboardShortcuts.4b89a7b5.js;fetch;5.0;20.0;12.5;5.0;20.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;34-https://abs.twimg.com/responsive-web/client-web/bundle.LiveEvent.0ef98e55.js;fetch;2.0;3.0;2.5;2.0;3.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;35-https://abs.twimg.com/responsive-web/client-web/bundle.LoggedOutHome.64591565.js;fetch;6.0;1.0;3.5;1.0;6.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;36-https://abs.twimg.com/responsive-web/client-web/bundle.Login.c10dc445.js;fetch;1.0;2.0;1.5;1.0;2.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;37-https://abs.twimg.com/responsive-web/client-web/bundle.Logout.5d1a8925.js;fetch;18.0;19.0;18.5;18.0;19.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;38-https://abs.twimg.com/responsive-web/client-web/bundle.Moment.28e17375.js;fetch;20.0;18.0;19.0;18.0;20.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;39-https://abs.twimg.com/responsive-web/client-web/bundle.MomentMaker.5fae57b5.js;fetch;68.0;52.0;60.0;52.0;68.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;40-https://abs.twimg.com/responsive-web/client-web/bundle.MultiAccount.0a8798a5.js;fetch;20.0;0.0;10.0;0.0;20.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;41-https://abs.twimg.com/responsive-web/client-web/bundle.NetworkInstrument.77e96205.js;script;46.0;17.0;31.5;17.0;46.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;42-https://abs.twimg.com/responsive-web/client-web/bundle.NewsLanding.0f877985.js;fetch;20.0;21.0;20.5;20.0;21.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;43-https://abs.twimg.com/responsive-web/client-web/bundle.NotMyAccount.49a42f15.js;fetch;21.0;19.0;20.0;19.0;21.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;44-https://abs.twimg.com/responsive-web/client-web/bundle.NotificationDetail.ca3b4bb5.js;fetch;10.0;21.0;15.5;10.0;21.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;45-https://abs.twimg.com/responsive-web/client-web/bundle.Notifications.95e3c2d5.js;fetch;4.0;3.0;3.5;3.0;4.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;46-https://abs.twimg.com/responsive-web/client-web/bundle.Ocf.6a0022c5.js;script;45.0;31.0;38.0;31.0;45.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;47-https://abs.twimg.com/responsive-web/client-web/bundle.Place.32e863e5.js;fetch;8.0;3.0;5.5;3.0;8.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;48-https://api.twitter.com/1.1/users/phone_number_available.json?raw_phone_number=968597440;xhr;209.0;214.0;211.5;209.0;214.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;49-https://abs.twimg.com/responsive-web/client-web/bundle.PlainTextCompose.15363145.js;fetch;19.0;20.0;19.5;19.0;20.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;50-https://abs.twimg.com/responsive-web/client-web/bundle.ProfileRedirect.e163f3c5.js;fetch;20.0;23.0;21.5;20.0;23.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;51-https://abs.twimg.com/responsive-web/client-web/bundle.QuoteTweetActivity.dc65c685.js;fetch;3.0;5.0;4.0;3.0;5.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;52-https://abs.twimg.com/responsive-web/client-web/bundle.Report.9ac29175.js;fetch;2.0;3.0;2.5;2.0;3.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;53-https://abs.twimg.com/responsive-web/client-web/bundle.RichTextCompose.ba3a2205.js;fetch;19.0;18.0;18.5;18.0;19.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;54-https://abs.twimg.com/responsive-web/client-web/bundle.Search.b85ce6d5.js;fetch;1.0;2.0;1.5;1.0;2.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;55-https://abs.twimg.com/responsive-web/client-web/bundle.Settings.ecea7bc5.js;fetch;2.0;2.0;2.0;2.0;2.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;56-https://abs.twimg.com/responsive-web/client-web/bundle.SettingsInternals.6180a0f5.js;fetch;4.0;3.0;3.5;3.0;4.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;57-https://abs.twimg.com/responsive-web/client-web/bundle.SettingsProfile.1d9aaa35.js;fetch;4.0;4.0;4.0;4.0;4.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;58-https://abs.twimg.com/responsive-web/client-web/bundle.SettingsRevamp.5f741095.js;fetch;26.0;1.0;13.5;1.0;26.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;59-https://abs.twimg.com/responsive-web/client-web/bundle.SettingsTransparency.70c54df5.js;fetch;2.0;0.0;1.0;0.0;2.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;60-https://abs.twimg.com/responsive-web/client-web/bundle.SmsLogin.3ac9bda5.js;fetch;8.0;4.0;6.0;4.0;8.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;61-https://abs.twimg.com/responsive-web/client-web/bundle.TopicPeek.fcd675e5.js;fetch;5.0;13.0;9.0;5.0;13.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;62-https://abs.twimg.com/responsive-web/client-web/bundle.Topics.ccac6215.js;fetch;2.0;4.0;3.0;2.0;4.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;63-https://abs.twimg.com/responsive-web/client-web/bundle.Trends.58fc8925.js;fetch;6.0;1.0;3.5;1.0;6.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;64-https://abs.twimg.com/responsive-web/client-web/bundle.TweetActivity.5ce47be5.js;fetch;15.0;20.0;17.5;15.0;20.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;65-https://abs.twimg.com/responsive-web/client-web/bundle.TweetMediaDetail.28de59d5.js;fetch;1.0;18.0;9.5;1.0;18.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;66-https://abs.twimg.com/responsive-web/client-web/bundle.TweetMediaTags.c63676c5.js;fetch;1.0;5.0;3.0;1.0;5.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;67-https://abs.twimg.com/responsive-web/client-web/bundle.Twitterversary.df0007b5.js;fetch;15.0;20.0;17.5;15.0;20.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;68-https://abs.twimg.com/responsive-web/client-web/bundle.UserAvatar.160377f5.js;fetch;22.0;24.0;23.0;22.0;24.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;69-https://abs.twimg.com/responsive-web/client-web/bundle.UserFollowLists.627ccb95.js;fetch;3.0;21.0;12.0;3.0;21.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;70-https://abs.twimg.com/responsive-web/client-web/bundle.UserLists.2e80abb5.js;fetch;0.0;4.0;2.0;0.0;4.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;71-https://abs.twimg.com/responsive-web/client-web/bundle.UserMoments.da83b3f5.js;fetch;1.0;17.0;9.0;1.0;17.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;72-https://abs.twimg.com/responsive-web/client-web/bundle.UserProfile.08f9ee35.js;fetch;4.0;2.0;3.0;2.0;4.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;73-https://abs.twimg.com/responsive-web/client-web/bundle.UserRedirect.45d40d95.js;fetch;22.0;22.0;22.0;22.0;22.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;74-https://abs.twimg.com/responsive-web/client-web/loader.AbsolutePower.7afa1645.js;fetch;7.0;12.0;9.5;7.0;12.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;75-https://abs.twimg.com/responsive-web/client-web/loader.AppModules.a3bc0635.js;script;46.0;5.0;25.5;5.0;46.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;76-https://abs.twimg.com/responsive-web/client-web/loader.AudioOnlyVideoPlayer.2e540bf5.js;fetch;16.0;20.0;18.0;16.0;20.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;77-https://abs.twimg.com/responsive-web/client-web/loader.DMDrawer.99bf2f35.js;fetch;2.0;5.0;3.5;2.0;5.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;78-https://abs.twimg.com/responsive-web/client-web/loader.DashMenu.224a0d85.js;fetch;4.0;6.0;5.0;4.0;6.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;79-https://abs.twimg.com/responsive-web/client-web/loader.ExploreSidebar.93a9eae5.js;fetch;6.0;6.0;6.0;6.0;6.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;80-https://abs.twimg.com/responsive-web/client-web/loader.FeedbackSheet.0fc2cf95.js;fetch;18.0;20.0;19.0;18.0;20.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;81-https://abs.twimg.com/responsive-web/client-web/loader.FeedbackTombstone.360641a5.js;fetch;21.0;19.0;20.0;19.0;21.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;82-https://abs.twimg.com/responsive-web/client-web/loader.HWCard.3fb9c0d5.js;fetch;1.0;2.0;1.5;1.0;2.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;83-https://abs.twimg.com/responsive-web/client-web/loader.NewTweetsPill.7954d725.js;fetch;21.0;21.0;21.0;21.0;21.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;84-https://abs.twimg.com/responsive-web/client-web/loader.PeriscopeOverlay.9f730155.js;fetch;1.0;23.0;12.0;1.0;23.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;85-https://abs.twimg.com/responsive-web/client-web/loader.ProfileClusterFollow.6e1fc6a5.js;fetch;3.0;7.0;5.0;3.0;7.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;86-https://abs.twimg.com/responsive-web/client-web/loader.PushNotificationsPrompt.dd4d8de5.js;fetch;22.0;21.0;21.5;21.0;22.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;87-https://abs.twimg.com/responsive-web/client-web/loader.SideNav.184cefe5.js;script;46.0;1.0;23.5;1.0;46.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;88-https://abs.twimg.com/responsive-web/client-web/loader.SignupModule.55bfeaf5.js;fetch;22.0;21.0;21.5;21.0;22.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;89-https://abs.twimg.com/responsive-web/client-web/loader.TimelineRenderer.667dfd65.js;fetch;3.0;4.0;3.5;3.0;4.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;90-https://abs.twimg.com/responsive-web/client-web/loader.TweetCurationActionMenu.21941e15.js;fetch;3.0;0.0;1.5;0.0;3.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;91-https://abs.twimg.com/responsive-web/client-web/loader.Typeahead.2fef70a5.js;fetch;1.0;0.0;0.5;0.0;1.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;92-https://abs.twimg.com/responsive-web/client-web/loader.WideLayout.18d88755.js;fetch;2.0;0.0;1.0;0.0;2.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;93-https://abs.twimg.com/responsive-web/client-web/loader.directMessagesData.c0ebe365.js;fetch;0.0;1.0;0.5;0.0;1.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;94-https://abs.twimg.com/responsive-web/client-web/loader.graphQLDarkReads.a6064145.js;fetch;5.0;20.0;12.5;5.0;20.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;95-https://abs.twimg.com/responsive-web/client-web/loader.personalizationData.df0da5a5.js;fetch;5.0;1.0;3.0;1.0;5.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;96-https://abs.twimg.com/responsive-web/client-web/loaders.video.PlayerBase.94bee5b5.js;fetch;5.0;12.0;8.5;5.0;12.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;97-https://abs.twimg.com/responsive-web/client-web/loaders.video.PlayerHls13.49f959e5.js;fetch;23.0;3.0;13.0;3.0;23.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;98-https://api.twitter.com/1.1/branch/init.json;xhr;197.0;205.0;201.0;197.0;205.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;99-https://abs.twimg.com/responsive-web/client-web/loaders.video.PlayerUi.06e3c8c5.js;fetch;4.0;4.0;4.0;4.0;4.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;100-https://abs.twimg.com/responsive-web/client-web/loaders.video.VideoPlayerDefaultUI.f450a855.js;fetch;1.0;6.0;3.5;1.0;6.0
22-https://abs.twimg.com/responsive-web/client-web/bundle.ConversationParticipants.50512225.js;101-https://abs.twimg.com/responsive-web/client-web/sharedCore.2ebf8535.js;script;41.0;79.0;60.0;41.0;79.0
